OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
3;3606270;7086228;Sotkamo;2101;19610101;1961;1;1;3605000;7085000;-3.7;-4.9;-7.2;3;101;-999;0;3
3;3606270;7086228;Sotkamo;2101;19610102;1961;1;2;3605000;7085000;-2.3;-2.2;-4.8;0;116;4.59;0;3
3;3606270;7086228;Sotkamo;2101;19610103;1961;1;3;3605000;7085000;-2.7;-2.3;-4.3;0;113;4.58;0;3
3;3606270;7086228;Sotkamo;2101;19610104;1961;1;4;3605000;7085000;-3.1;-3.9;-5.3;3;120;4.23;0;6
3;3606270;7086228;Sotkamo;2101;19610105;1961;1;5;3605000;7085000;-0.3;0.3;-4.5;1;130;5.28;0;7
3;3606270;7086228;Sotkamo;2101;19610106;1961;1;6;3605000;7085000;-0.4;0.4;-2.7;5;144;5.73;0;12
3;3606270;7086228;Sotkamo;2101;19610107;1961;1;7;3605000;7085000;-4.2;-2.7;-5.7;1;146;4.41;0;13
3;3606270;7086228;Sotkamo;2101;19610108;1961;1;8;3605000;7085000;-3.7;-2.9;-10.2;1;164;4.57;0;14
3;3606270;7086228;Sotkamo;2101;19610109;1961;1;9;3605000;7085000;-8.1;-2.8;-16.6;0;203;3.71;0;14
3;3606270;7086228;Sotkamo;2101;19610110;1961;1;10;3605000;7085000;-11.6;-10.9;-17.2;0;229;2.15;0;14
3;3606270;7086228;Sotkamo;2101;19610111;1961;1;11;3605000;7085000;-5.1;-0.6;-18.2;1;204;4.18;0;15
3;3606270;7086228;Sotkamo;2101;19610112;1961;1;12;3605000;7085000;-6.2;-0.7;-12.3;0;221;3.69;0;15
3;3606270;7086228;Sotkamo;2101;19610113;1961;1;13;3605000;7085000;-7.1;-6.3;-12.1;0;236;3.33;0;15
3;3606270;7086228;Sotkamo;2101;19610114;1961;1;14;3605000;7085000;-4.8;-4.2;-7.3;0;220;3.9;0;15
3;3606270;7086228;Sotkamo;2101;19610115;1961;1;15;3605000;7085000;-7.1;-4.9;-8.5;3;247;3.84;0;18
3;3606270;7086228;Sotkamo;2101;19610116;1961;1;16;3605000;7085000;-17;-8.3;-22.4;0;433;1.29;0;18
3;3606270;7086228;Sotkamo;2101;19610117;1961;1;17;3605000;7085000;-20.2;-18;-30.5;0;345;1.04;0;18
3;3606270;7086228;Sotkamo;2101;19610118;1961;1;18;3605000;7085000;-9.4;-9.1;-18.6;0;317;2.7;0;18
3;3606270;7086228;Sotkamo;2101;19610119;1961;1;19;3605000;7085000;-4.3;-3.5;-9.2;0;353;4.15;0;18
3;3606270;7086228;Sotkamo;2101;19610120;1961;1;20;3605000;7085000;-4.3;-3.5;-6;0;343;3.8;0;18
3;3606270;7086228;Sotkamo;2101;19610121;1961;1;21;3605000;7085000;-6.4;-5.9;-8.2;0;412;3.13;0;18
3;3606270;7086228;Sotkamo;2101;19610122;1961;1;22;3605000;7085000;-8.2;-7.1;-11.5;0;464;2.4;0;18
3;3606270;7086228;Sotkamo;2101;19610123;1961;1;23;3605000;7085000;-9;-6.5;-9.6;0;622;2.73;0;18
3;3606270;7086228;Sotkamo;2101;19610124;1961;1;24;3605000;7085000;-12.3;-9.6;-16.5;0;677;1.57;0;18
3;3606270;7086228;Sotkamo;2101;19610125;1961;1;25;3605000;7085000;-11.6;-10.9;-13.8;0;559;2.07;0;18
3;3606270;7086228;Sotkamo;2101;19610126;1961;1;26;3605000;7085000;-11.2;-9.6;-16.5;0;624;2.43;0;18
3;3606270;7086228;Sotkamo;2101;19610127;1961;1;27;3605000;7085000;-10.5;-9.7;-17.6;0;519;2.77;0;18
3;3606270;7086228;Sotkamo;2101;19610128;1961;1;28;3605000;7085000;-5.9;-3.8;-12.9;2;528;3.71;0;20
3;3606270;7086228;Sotkamo;2101;19610129;1961;1;29;3605000;7085000;-1.5;-2.5;-4.3;3;744;4.82;0;23
3;3606270;7086228;Sotkamo;2101;19610130;1961;1;30;3605000;7085000;-0.1;0.1;-2.3;8;583;5.08;0;31
3;3606270;7086228;Sotkamo;2101;19610131;1961;1;31;3605000;7085000;-4.8;-0.4;-9.6;3;586;4.11;0;34
3;3606270;7086228;Sotkamo;2101;19610201;1961;2;1;3605000;7085000;-9.2;-8.9;-10.8;0;599;2.44;0;34
3;3606270;7086228;Sotkamo;2101;19610202;1961;2;2;3605000;7085000;-7.3;-7.7;-11.1;3;712;2.82;0;37
3;3606270;7086228;Sotkamo;2101;19610203;1961;2;3;3605000;7085000;-3.2;-2.5;-7.1;3;606;4.43;0;40
3;3606270;7086228;Sotkamo;2101;19610204;1961;2;4;3605000;7085000;-5.5;-2.2;-7.4;1;733;3.63;0;41
3;3606270;7086228;Sotkamo;2101;19610205;1961;2;5;3605000;7085000;-11.4;-7.8;-12.8;1;844;2.39;0;42
3;3606270;7086228;Sotkamo;2101;19610206;1961;2;6;3605000;7085000;-14.3;-12.1;-22;2;1380;1.18;0;44
3;3606270;7086228;Sotkamo;2101;19610207;1961;2;7;3605000;7085000;-6.7;-3.8;-21.2;1;795;3.6;0;45
3;3606270;7086228;Sotkamo;2101;19610208;1961;2;8;3605000;7085000;-5.3;-2.3;-4.7;1;830;4.26;0;46
3;3606270;7086228;Sotkamo;2101;19610209;1961;2;9;3605000;7085000;-7.2;-4.4;-17.8;0;1220;3.16;0;46
3;3606270;7086228;Sotkamo;2101;19610210;1961;2;10;3605000;7085000;-4.9;-4.4;-6.8;0;805;3.71;0;46
3;3606270;7086228;Sotkamo;2101;19610211;1961;2;11;3605000;7085000;-3.6;-3.6;-8.4;1;856;3.52;0;47
3;3606270;7086228;Sotkamo;2101;19610212;1961;2;12;3605000;7085000;-2.1;0.4;-6.1;1;1000;4.91;0;48
3;3606270;7086228;Sotkamo;2101;19610213;1961;2;13;3605000;7085000;-6.9;-5.4;-15.1;2;1757;2.87;0;50
3;3606270;7086228;Sotkamo;2101;19610214;1961;2;14;3605000;7085000;-3.1;0.3;-20.1;3;1008;4.75;0;53
3;3606270;7086228;Sotkamo;2101;19610215;1961;2;15;3605000;7085000;-2.8;0.6;-5.7;0;1857;4.74;0;53
3;3606270;7086228;Sotkamo;2101;19610216;1961;2;16;3605000;7085000;-4.7;-1.9;-17;0;974;3.59;0;53
3;3606270;7086228;Sotkamo;2101;19610217;1961;2;17;3605000;7085000;-0.1;-1.2;-8.1;0;1119;4.99;0;53
3;3606270;7086228;Sotkamo;2101;19610218;1961;2;18;3605000;7085000;0.2;4.5;-1.3;0;1842;5.98;0;53
3;3606270;7086228;Sotkamo;2101;19610219;1961;2;19;3605000;7085000;-5;1.4;-13.5;0;2459;3.21;0;53
3;3606270;7086228;Sotkamo;2101;19610220;1961;2;20;3605000;7085000;-1.2;2.6;-15.8;1;1442;4.92;0;54
3;3606270;7086228;Sotkamo;2101;19610221;1961;2;21;3605000;7085000;1;1.9;-2.3;4;1446;5.44;0;58
3;3606270;7086228;Sotkamo;2101;19610222;1961;2;22;3605000;7085000;1.7;3.1;-3.1;0;2410;5;0;58
3;3606270;7086228;Sotkamo;2101;19610223;1961;2;23;3605000;7085000;1.5;3.8;-0.3;0;2611;5.5;0;58
3;3606270;7086228;Sotkamo;2101;19610224;1961;2;24;3605000;7085000;0.2;1.5;-5.7;0;1301;5.69;0;58
3;3606270;7086228;Sotkamo;2101;19610225;1961;2;25;3605000;7085000;1;1.1;-1.6;0;1423;5.7;0;58
3;3606270;7086228;Sotkamo;2101;19610226;1961;2;26;3605000;7085000;0.8;0.5;-1.3;3;1643;5.54;0;61
3;3606270;7086228;Sotkamo;2101;19610227;1961;2;27;3605000;7085000;1.4;1.2;-2.2;2;1625;5.76;0;63
3;3606270;7086228;Sotkamo;2101;19610228;1961;2;28;3605000;7085000;2.8;3.7;0.4;0;2732;6.05;0;63
3;3606270;7086228;Sotkamo;2101;19610301;1961;3;1;3605000;7085000;0.2;1.5;-2.2;0;2319;5.39;0;63
3;3606270;7086228;Sotkamo;2101;19610302;1961;3;2;3605000;7085000;1;1.7;-1.8;0;1736;5.54;0;63
3;3606270;7086228;Sotkamo;2101;19610303;1961;3;3;3605000;7085000;0.8;1;-1.1;0;1950;5.16;0;63
3;3606270;7086228;Sotkamo;2101;19610304;1961;3;4;3605000;7085000;1.7;1.8;-0.2;2;2143;5.72;0;65
3;3606270;7086228;Sotkamo;2101;19610305;1961;3;5;3605000;7085000;0.3;1.2;-3.3;0;3881;5.03;0;65
3;3606270;7086228;Sotkamo;2101;19610306;1961;3;6;3605000;7085000;2.9;4.9;-1.3;8;3302;5.84;0;73
3;3606270;7086228;Sotkamo;2101;19610307;1961;3;7;3605000;7085000;-1.8;0.8;-4.5;0;3408;4.36;0;73
3;3606270;7086228;Sotkamo;2101;19610308;1961;3;8;3605000;7085000;-3.7;-2.3;-7.4;0;4808;2.88;0;73
3;3606270;7086228;Sotkamo;2101;19610309;1961;3;9;3605000;7085000;0.2;2.3;-5.1;0;2846;5.44;0;73
3;3606270;7086228;Sotkamo;2101;19610310;1961;3;10;3605000;7085000;2.2;4.2;-1.5;1;3853;5.02;0;74
3;3606270;7086228;Sotkamo;2101;19610311;1961;3;11;3605000;7085000;1.4;1.4;-1.2;1;1960;6.07;0;75
3;3606270;7086228;Sotkamo;2101;19610312;1961;3;12;3605000;7085000;-0.3;1.7;-4.4;0;4189;4.21;0;75
3;3606270;7086228;Sotkamo;2101;19610313;1961;3;13;3605000;7085000;-2.7;2;-9.2;0;5196;3.83;0;75
3;3606270;7086228;Sotkamo;2101;19610314;1961;3;14;3605000;7085000;-1.3;0;-6.7;2;5186;4.12;0;77
3;3606270;7086228;Sotkamo;2101;19610315;1961;3;15;3605000;7085000;-2.3;-1.7;-5.7;3;2801;4.35;0;80
3;3606270;7086228;Sotkamo;2101;19610316;1961;3;16;3605000;7085000;-2.9;-2.2;-5.7;0;4930;3.54;0;80
3;3606270;7086228;Sotkamo;2101;19610317;1961;3;17;3605000;7085000;-4.8;-3.4;-10;3;3251;2.87;0;83
3;3606270;7086228;Sotkamo;2101;19610318;1961;3;18;3605000;7085000;-4.5;-2.1;-7.6;1;2953;3.94;0;84
3;3606270;7086228;Sotkamo;2101;19610319;1961;3;19;3605000;7085000;-7.3;-4.4;-11.3;0;6627;2.4;0;84
3;3606270;7086228;Sotkamo;2101;19610320;1961;3;20;3605000;7085000;-9.8;-4.6;-18.7;0;6879;2.02;0;84
3;3606270;7086228;Sotkamo;2101;19610321;1961;3;21;3605000;7085000;-8.8;-3.3;-17.4;0;7588;2.11;0;84
3;3606270;7086228;Sotkamo;2101;19610322;1961;3;22;3605000;7085000;-9.5;-3.2;-20.2;1;8419;2.13;0;85
3;3606270;7086228;Sotkamo;2101;19610323;1961;3;23;3605000;7085000;-4.2;0.1;-10.8;5;3582;4.02;0;90
3;3606270;7086228;Sotkamo;2101;19610324;1961;3;24;3605000;7085000;-3.2;-1.2;-9.4;0;6093;3.56;0;90
3;3606270;7086228;Sotkamo;2101;19610325;1961;3;25;3605000;7085000;-2.9;-0.8;-6.9;0;4534;3.6;0;90
3;3606270;7086228;Sotkamo;2101;19610326;1961;3;26;3605000;7085000;-4;0.3;-17.7;7;2360;3.97;0;97
3;3606270;7086228;Sotkamo;2101;19610327;1961;3;27;3605000;7085000;-1.9;1.4;-5.4;2;2594;4.5;0;99
3;3606270;7086228;Sotkamo;2101;19610328;1961;3;28;3605000;7085000;-3.1;-1.1;-6.4;0;3746;3.56;0;99
3;3606270;7086228;Sotkamo;2101;19610329;1961;3;29;3605000;7085000;-7.8;-1.1;-20.4;0;9496;2.06;0;99
3;3606270;7086228;Sotkamo;2101;19610330;1961;3;30;3605000;7085000;-7.6;-1.3;-22.2;4;8104;2.93;0;103
3;3606270;7086228;Sotkamo;2101;19610331;1961;3;31;3605000;7085000;-3.3;-2.8;-6.4;1;3203;3.91;0;104
3;3606270;7086228;Sotkamo;2101;19610401;1961;4;1;3605000;7085000;-4.9;-2;-11.3;0;5797;3.25;0;104
3;3606270;7086228;Sotkamo;2101;19610402;1961;4;2;3605000;7085000;-4.5;1.4;-14.4;0;9446;3;0;104
3;3606270;7086228;Sotkamo;2101;19610403;1961;4;3;3605000;7085000;-6;-0.7;-15.4;0;7209;2.96;0;104
3;3606270;7086228;Sotkamo;2101;19610404;1961;4;4;3605000;7085000;-6.6;2.5;-19.4;0;10280;2.73;0;104
3;3606270;7086228;Sotkamo;2101;19610405;1961;4;5;3605000;7085000;-5.8;3.3;-18.6;0;10243;2.76;0;104
3;3606270;7086228;Sotkamo;2101;19610406;1961;4;6;3605000;7085000;-4.9;2.2;-17.6;0;6764;3.89;0;104
3;3606270;7086228;Sotkamo;2101;19610407;1961;4;7;3605000;7085000;-1;1.1;-8.4;0;5743;4.53;0;104
3;3606270;7086228;Sotkamo;2101;19610408;1961;4;8;3605000;7085000;-0.6;2.5;-5.4;1;5690;4.85;0;105
3;3606270;7086228;Sotkamo;2101;19610409;1961;4;9;3605000;7085000;-5;-0.8;-15.7;0;7640;3.6;0;105
3;3606270;7086228;Sotkamo;2101;19610410;1961;4;10;3605000;7085000;-3.4;-0.8;-8.8;0;10120;2.88;0;105
3;3606270;7086228;Sotkamo;2101;19610411;1961;4;11;3605000;7085000;-6.8;-1.9;-18.7;0;10023;2.39;0;105
3;3606270;7086228;Sotkamo;2101;19610412;1961;4;12;3605000;7085000;-2.8;0.4;-9.6;0;10220;2.6;0;105
3;3606270;7086228;Sotkamo;2101;19610413;1961;4;13;3605000;7085000;-4.5;2.6;-15.9;0;13220;2.49;0;105
3;3606270;7086228;Sotkamo;2101;19610414;1961;4;14;3605000;7085000;-2.4;0;-9.8;1;5813;3.87;0;106
3;3606270;7086228;Sotkamo;2101;19610415;1961;4;15;3605000;7085000;1.6;2.3;-1.8;2;3290;6.24;0;108
3;3606270;7086228;Sotkamo;2101;19610416;1961;4;16;3605000;7085000;2.1;2.7;0;1;3976;6.04;0;109
3;3606270;7086228;Sotkamo;2101;19610417;1961;4;17;3605000;7085000;3.3;7;-3.8;0;14211;4.72;0;109
3;3606270;7086228;Sotkamo;2101;19610418;1961;4;18;3605000;7085000;4.2;7.5;-2.7;0;5859;5.32;0;109
3;3606270;7086228;Sotkamo;2101;19610419;1961;4;19;3605000;7085000;1.9;4.5;-2.9;0;12878;4.71;0;109
3;3606270;7086228;Sotkamo;2101;19610420;1961;4;20;3605000;7085000;-0.7;0.7;-3.9;0;12287;3.69;0;109
3;3606270;7086228;Sotkamo;2101;19610421;1961;4;21;3605000;7085000;-0.4;3.1;-6.1;0;12617;3.53;0;109
3;3606270;7086228;Sotkamo;2101;19610422;1961;4;22;3605000;7085000;0;4.2;-9;0;11906;4.77;0;109
3;3606270;7086228;Sotkamo;2101;19610423;1961;4;23;3605000;7085000;2.7;4.6;-0.9;0;14506;4.44;0;109
3;3606270;7086228;Sotkamo;2101;19610424;1961;4;24;3605000;7085000;1.5;5.5;-7.9;0;15009;3.77;0;109
3;3606270;7086228;Sotkamo;2101;19610425;1961;4;25;3605000;7085000;4.1;9.9;-6.1;0;12751;5.05;0;109
3;3606270;7086228;Sotkamo;2101;19610426;1961;4;26;3605000;7085000;9;13.9;0;0;15814;6.43;3;109
3;3606270;7086228;Sotkamo;2101;19610427;1961;4;27;3605000;7085000;3;8.5;-1.4;0;8249;5.11;3;109
3;3606270;7086228;Sotkamo;2101;19610428;1961;4;28;3605000;7085000;-1.9;-0.2;-7.6;0;12807;3.5;3;109
3;3606270;7086228;Sotkamo;2101;19610429;1961;4;29;3605000;7085000;-2.6;-0.1;-12.5;5;7874;3.94;3;114
3;3606270;7086228;Sotkamo;2101;19610430;1961;4;30;3605000;7085000;-0.7;1.9;-5.2;0;11302;4.03;3;114
3;3606270;7086228;Sotkamo;2101;19610501;1961;5;1;3605000;7085000;0.4;3.7;-8.1;0;13530;3.7;3;114
3;3606270;7086228;Sotkamo;2101;19610502;1961;5;2;3605000;7085000;1.2;4;-5.5;1;7241;5.29;3;115
3;3606270;7086228;Sotkamo;2101;19610503;1961;5;3;3605000;7085000;4.5;8.8;0.3;0;11127;6.02;3;115
3;3606270;7086228;Sotkamo;2101;19610504;1961;5;4;3605000;7085000;7;12.8;-0.8;0;11976;6.17;4;115
3;3606270;7086228;Sotkamo;2101;19610505;1961;5;5;3605000;7085000;4.5;7.8;-0.2;3;4600;6.63;4;118
3;3606270;7086228;Sotkamo;2101;19610506;1961;5;6;3605000;7085000;4.4;6;0.9;7;4995;7.26;4;125
3;3606270;7086228;Sotkamo;2101;19610507;1961;5;7;3605000;7085000;6.4;7.1;2.7;1;5312;8.07;4.4;126
3;3606270;7086228;Sotkamo;2101;19610508;1961;5;8;3605000;7085000;8.2;11.7;3.1;0;7397;7.56;6.6;126
3;3606270;7086228;Sotkamo;2101;19610509;1961;5;9;3605000;7085000;4.1;8.1;1.4;1;7947;7.87;6.6;127
3;3606270;7086228;Sotkamo;2101;19610510;1961;5;10;3605000;7085000;4.3;6.2;0.6;0;6867;7.17;6.6;127
3;3606270;7086228;Sotkamo;2101;19610511;1961;5;11;3605000;7085000;6.7;10.2;1.9;0;7635;7.21;7.3;127
3;3606270;7086228;Sotkamo;2101;19610512;1961;5;12;3605000;7085000;5.8;9;2.1;1;11085;6.49;7.3;128
3;3606270;7086228;Sotkamo;2101;19610513;1961;5;13;3605000;7085000;3.3;5.2;0.1;5;3646;7.06;7.3;133
3;3606270;7086228;Sotkamo;2101;19610514;1961;5;14;3605000;7085000;4.4;4.9;1.4;7;6228;7.7;7.3;140
3;3606270;7086228;Sotkamo;2101;19610515;1961;5;15;3605000;7085000;5.8;6.4;3;1;8101;7.69;7.3;141
3;3606270;7086228;Sotkamo;2101;19610516;1961;5;16;3605000;7085000;5.8;6.9;3.3;0;8667;6.44;7.3;141
3;3606270;7086228;Sotkamo;2101;19610517;1961;5;17;3605000;7085000;6.6;10.4;-0.6;0;16292;4.9;7.9;141
3;3606270;7086228;Sotkamo;2101;19610518;1961;5;18;3605000;7085000;6;9.3;-1.7;2;9505;5.51;7.9;143
3;3606270;7086228;Sotkamo;2101;19610519;1961;5;19;3605000;7085000;3.4;5.6;1;1;14986;6.04;7.9;144
3;3606270;7086228;Sotkamo;2101;19610520;1961;5;20;3605000;7085000;5.2;5.8;1.8;5;12766;6.93;7.9;149
3;3606270;7086228;Sotkamo;2101;19610521;1961;5;21;3605000;7085000;4.5;5.8;0.4;13;5810;7.69;7.9;162
3;3606270;7086228;Sotkamo;2101;19610522;1961;5;22;3605000;7085000;4.6;6.2;0.3;0;10210;5.82;7.9;162
3;3606270;7086228;Sotkamo;2101;19610523;1961;5;23;3605000;7085000;8.1;12.6;-1.4;0;12168;5.72;10;162
3;3606270;7086228;Sotkamo;2101;19610524;1961;5;24;3605000;7085000;10.8;13.4;5;5;9745;7.72;14.8;167
3;3606270;7086228;Sotkamo;2101;19610525;1961;5;25;3605000;7085000;9.8;14;5.3;1;13772;7.66;18.6;168
3;3606270;7086228;Sotkamo;2101;19610526;1961;5;26;3605000;7085000;10.4;12.8;4.9;0;16105;6.53;23;168
3;3606270;7086228;Sotkamo;2101;19610527;1961;5;27;3605000;7085000;12;17;1;0;13222;8.13;29;168
3;3606270;7086228;Sotkamo;2101;19610528;1961;5;28;3605000;7085000;15.2;21;5.8;0;7549;9.49;38.2;168
3;3606270;7086228;Sotkamo;2101;19610529;1961;5;29;3605000;7085000;16.1;21.9;11;8;11872;10.69;48.3;176
3;3606270;7086228;Sotkamo;2101;19610530;1961;5;30;3605000;7085000;13.5;17.1;9;0;18797;9.15;55.8;176
3;3606270;7086228;Sotkamo;2101;19610531;1961;5;31;3605000;7085000;16.5;23.2;6;0;19856;9.66;66.3;176
3;3606270;7086228;Sotkamo;2101;19610601;1961;6;1;3605000;7085000;17.7;22.1;9.8;0;19993;8.96;78;176
3;3606270;7086228;Sotkamo;2101;19610602;1961;6;2;3605000;7085000;18.6;23.5;9.2;0;21952;9.71;90.6;176
3;3606270;7086228;Sotkamo;2101;19610603;1961;6;3;3605000;7085000;19.2;24.1;9.4;0;17610;9.97;103.8;176
3;3606270;7086228;Sotkamo;2101;19610604;1961;6;4;3605000;7085000;20.2;26.2;9;0;20217;12.54;118;176
3;3606270;7086228;Sotkamo;2101;19610605;1961;6;5;3605000;7085000;21;28.1;9.8;0;17279;12.26;133;176
3;3606270;7086228;Sotkamo;2101;19610606;1961;6;6;3605000;7085000;20.9;27.4;10.6;2;19231;12.93;147.9;178
3;3606270;7086228;Sotkamo;2101;19610607;1961;6;7;3605000;7085000;20.2;26;13;0;19802;13.39;162.1;178
3;3606270;7086228;Sotkamo;2101;19610608;1961;6;8;3605000;7085000;21.2;26.5;10.5;0;19571;13.05;177.3;178
3;3606270;7086228;Sotkamo;2101;19610609;1961;6;9;3605000;7085000;18.3;23.6;10.8;2;16699;14.68;189.6;180
3;3606270;7086228;Sotkamo;2101;19610610;1961;6;10;3605000;7085000;19.9;23.3;13.7;0;17085;16.18;203.5;180
3;3606270;7086228;Sotkamo;2101;19610611;1961;6;11;3605000;7085000;18;22.3;12.2;5;14482;13.09;215.5;185
3;3606270;7086228;Sotkamo;2101;19610612;1961;6;12;3605000;7085000;16.6;19.3;12.7;11;12030;14.87;226.1;196
3;3606270;7086228;Sotkamo;2101;19610613;1961;6;13;3605000;7085000;17.5;21.2;12.7;5;10975;16.61;237.6;201
3;3606270;7086228;Sotkamo;2101;19610614;1961;6;14;3605000;7085000;17.8;22.3;13.4;17;14437;16.66;249.4;218
3;3606270;7086228;Sotkamo;2101;19610615;1961;6;15;3605000;7085000;19.2;21.4;14.8;4;12314;15.22;262.6;222
3;3606270;7086228;Sotkamo;2101;19610616;1961;6;16;3605000;7085000;11.5;18.4;8.7;5;10017;13.02;268.1;227
3;3606270;7086228;Sotkamo;2101;19610617;1961;6;17;3605000;7085000;15.2;20.6;7.9;0;11059;12.9;277.3;227
3;3606270;7086228;Sotkamo;2101;19610618;1961;6;18;3605000;7085000;16;18.7;11.9;14;11625;13.36;287.3;241
3;3606270;7086228;Sotkamo;2101;19610619;1961;6;19;3605000;7085000;13.1;17.4;8.6;0;15788;10.64;294.4;241
3;3606270;7086228;Sotkamo;2101;19610620;1961;6;20;3605000;7085000;12.3;15.1;7;0;13407;8.92;300.7;241
3;3606270;7086228;Sotkamo;2101;19610621;1961;6;21;3605000;7085000;12.2;16.2;6;2;14509;9.07;306.9;243
3;3606270;7086228;Sotkamo;2101;19610622;1961;6;22;3605000;7085000;13.2;16.8;7.7;0;16945;9.14;314.1;243
3;3606270;7086228;Sotkamo;2101;19610623;1961;6;23;3605000;7085000;13.4;17.1;6.2;3;13047;10.81;321.5;246
3;3606270;7086228;Sotkamo;2101;19610624;1961;6;24;3605000;7085000;12.7;13.8;9.7;5;9596;12.18;328.2;251
3;3606270;7086228;Sotkamo;2101;19610625;1961;6;25;3605000;7085000;11.9;15.2;7.2;10;12292;11.56;334.1;261
3;3606270;7086228;Sotkamo;2101;19610626;1961;6;26;3605000;7085000;13.6;17.6;9.1;0;13432;11;341.7;261
3;3606270;7086228;Sotkamo;2101;19610627;1961;6;27;3605000;7085000;14.7;17.7;8.5;5;16184;10.28;350.4;266
3;3606270;7086228;Sotkamo;2101;19610628;1961;6;28;3605000;7085000;13.3;16.1;6.2;1;6255;14.15;357.7;267
3;3606270;7086228;Sotkamo;2101;19610629;1961;6;29;3605000;7085000;14.1;17.7;8.8;1;14912;9.91;365.8;268
3;3606270;7086228;Sotkamo;2101;19610630;1961;6;30;3605000;7085000;11.7;15.2;7.5;1;16818;8.55;371.5;269
3;3606270;7086228;Sotkamo;2101;19610701;1961;7;1;3605000;7085000;13.7;15.9;8.1;0;13172;8.66;379.2;269
3;3606270;7086228;Sotkamo;2101;19610702;1961;7;2;3605000;7085000;14.9;19.4;8.8;0;18797;9.84;388.1;269
3;3606270;7086228;Sotkamo;2101;19610703;1961;7;3;3605000;7085000;16.6;21.7;6.3;3;17660;11.35;398.7;272
3;3606270;7086228;Sotkamo;2101;19610704;1961;7;4;3605000;7085000;13.4;16.6;9.9;0;9873;11.02;406.1;272
3;3606270;7086228;Sotkamo;2101;19610705;1961;7;5;3605000;7085000;13.8;16.9;7.4;3;10533;13.22;413.9;275
3;3606270;7086228;Sotkamo;2101;19610706;1961;7;6;3605000;7085000;15.9;18.9;9.9;0;13735;11.75;423.8;275
3;3606270;7086228;Sotkamo;2101;19610707;1961;7;7;3605000;7085000;14;16.8;6.7;0;13713;12.29;431.8;275
3;3606270;7086228;Sotkamo;2101;19610708;1961;7;8;3605000;7085000;16.1;19.9;8.7;0;17010;11.4;441.9;275
3;3606270;7086228;Sotkamo;2101;19610709;1961;7;9;3605000;7085000;13.7;17.3;5.9;11;14901;10.67;449.6;286
3;3606270;7086228;Sotkamo;2101;19610710;1961;7;10;3605000;7085000;14.5;16;11;10;15350;13.93;458.1;296
3;3606270;7086228;Sotkamo;2101;19610711;1961;7;11;3605000;7085000;17.8;21.3;12.4;0;11699;15.13;469.9;296
3;3606270;7086228;Sotkamo;2101;19610712;1961;7;12;3605000;7085000;19.6;24.7;10.1;0;18360;14.1;483.5;296
3;3606270;7086228;Sotkamo;2101;19610713;1961;7;13;3605000;7085000;18.6;23;13;4;16528;16.03;496.1;300
3;3606270;7086228;Sotkamo;2101;19610714;1961;7;14;3605000;7085000;21.4;27.6;14.4;1;18912;17.12;511.5;301
3;3606270;7086228;Sotkamo;2101;19610715;1961;7;15;3605000;7085000;21.1;26.4;13.7;2;14946;17.47;526.6;303
3;3606270;7086228;Sotkamo;2101;19610716;1961;7;16;3605000;7085000;23;27;15.9;0;14392;17.73;543.6;303
3;3606270;7086228;Sotkamo;2101;19610717;1961;7;17;3605000;7085000;22.4;26.4;13.1;0;15971;16.13;560;303
3;3606270;7086228;Sotkamo;2101;19610718;1961;7;18;3605000;7085000;21.9;27.2;11.1;0;19010;17.11;575.9;303
3;3606270;7086228;Sotkamo;2101;19610719;1961;7;19;3605000;7085000;21.3;27;12;0;10627;18.51;591.2;303
3;3606270;7086228;Sotkamo;2101;19610720;1961;7;20;3605000;7085000;19.8;23.8;14.9;9;14361;16.94;605;312
3;3606270;7086228;Sotkamo;2101;19610721;1961;7;21;3605000;7085000;19.4;23.9;12.1;2;15860;16.85;618.4;314
3;3606270;7086228;Sotkamo;2101;19610722;1961;7;22;3605000;7085000;18.5;20.8;15.7;0;12133;16.02;630.9;314
3;3606270;7086228;Sotkamo;2101;19610723;1961;7;23;3605000;7085000;18.7;23.8;9.4;2;18566;14.67;643.6;316
3;3606270;7086228;Sotkamo;2101;19610724;1961;7;24;3605000;7085000;16.8;18.7;13.5;6;10027;15.36;654.4;322
3;3606270;7086228;Sotkamo;2101;19610725;1961;7;25;3605000;7085000;15.4;17.4;12.2;0;11092;12.33;663.8;322
3;3606270;7086228;Sotkamo;2101;19610726;1961;7;26;3605000;7085000;13.9;17.1;8.4;2;11794;11.19;671.7;324
3;3606270;7086228;Sotkamo;2101;19610727;1961;7;27;3605000;7085000;14.2;15.2;11.8;18;7520;13.92;679.9;342
3;3606270;7086228;Sotkamo;2101;19610728;1961;7;28;3605000;7085000;15.3;17.4;12.7;2;8368;14.25;689.2;344
3;3606270;7086228;Sotkamo;2101;19610729;1961;7;29;3605000;7085000;14.7;17.6;11.1;2;9663;12.99;697.9;346
3;3606270;7086228;Sotkamo;2101;19610730;1961;7;30;3605000;7085000;15.7;19.8;10.8;3;10823;12.97;707.6;349
3;3606270;7086228;Sotkamo;2101;19610731;1961;7;31;3605000;7085000;16.8;22.2;7.3;0;16646;13.55;718.4;349
3;3606270;7086228;Sotkamo;2101;19610801;1961;8;1;3605000;7085000;17.9;21.7;10.6;1;13264;15.94;730.3;350
